external_urls,followers,genres,id,name,popularity,uri,related_artists
https://open.spotify.com/artist/1gJdf4Yybu4X5A2xYV3NMV,1949545,"banda, corrido, musica mexicana, norteno, sierreno",1gJdf4Yybu4X5A2xYV3NMV,Eden Muñoz,75,spotify:artist:1gJdf4Yybu4X5A2xYV3NMV,"4kJ2OBSNasUA4yOT5NCfCl, 7pESOE4dEq8Yk4OKlJa3pS, 1bfl0AU8SqmLkElptOprhC, 0mA4dkNGiN4fqTBi2SLlAv, 6XkjpgcEsYab502Vr1bBeW, 6JoYL9QYbdgPb6EuE5J2pC, 5xYNmNkaWRqu3e5F4UXME8, 4A4qYy2jK9DDN1OHV0nLkH, 1gW6pz5n1aK249L0GvfQCC, 0pePYDrJGk8gqMRbXrLJC8, 4stSxe6AbpXw3x7nRDsYVX, 4J13m9IZh03PEhoxAxRhXO, 2wC90WSKQd0BvdxJZ0mObr, 66ihevNkSYNzRAl44dx6jJ, 0vjeBgTzYTwmYoVySJzXGD, 1ZMJSCQw8DIefcLb1FIpY0, 0IoWUuXfqpkfpxBRzthHU4"
https://open.spotify.com/artist/0mA4dkNGiN4fqTBi2SLlAv,2079036,"corrido, corridos tumbados, sad sierreno, sierreno",0mA4dkNGiN4fqTBi2SLlAv,Edgardo Nuñez,72,spotify:artist:0mA4dkNGiN4fqTBi2SLlAv,"6twEaJ9RPRYiCmWapjG8xh, 1ZMJSCQw8DIefcLb1FIpY0, 5aZppZ1lCv3Y09RuunlN1a, 1Zkxm1dM3HI3QkTmxUEVQA, 7pESOE4dEq8Yk4OKlJa3pS, 0FvHxb8a4I0A2i8jKCsFei, 4A4qYy2jK9DDN1OHV0nLkH, 5NUPPRjsbXHNyVDrUESYeh, 0IoWUuXfqpkfpxBRzthHU4, 0V10XqRWsn8EGBwzCVAE7V, 5eumcnUkdmGvkvcsx1WFNG, 0ocHleb3SllGNQQcDH35Xz, 7DkseLyOZrdRjCuoWFtqFi, 3p8PwzenE7ktd4BVFuQzMD, 6dLuQ5qXxIuWc5urxfIiZR, 04mzq9GH08zOBRdV2gzmXm, 4qDRNT8ldCfCjSp9lBzYC5, 6pV5zH2LzjOUHaAvENdMMa"
https://open.spotify.com/artist/5yxyJsFanEAuwSM5kOuZKc,307400,"british orchestra, classical, orchestra",5yxyJsFanEAuwSM5kOuZKc,London Symphony Orchestra,72,spotify:artist:5yxyJsFanEAuwSM5kOuZKc,"6uRJnvQ3f8whVnmeoecv5Z, 003f4bk13c6Q3gAUXv7dGJ, 5zCaQxjl110XTrm4LQ1CxY, 77CaCn32H4mOMQA7UElzfF, 0MvSBMGRQJY3mRwIbJsqF1"
https://open.spotify.com/artist/3crnzLy8R4lVwaigKEOz7V,900829,"cali rap, gangster rap, hyphy, oakland hip hop, west coast rap",3crnzLy8R4lVwaigKEOz7V,E-40,66,spotify:artist:3crnzLy8R4lVwaigKEOz7V,
https://open.spotify.com/artist/2wC90WSKQd0BvdxJZ0mObr,4102211,"banda, corrido, musica mexicana, norteno, sierreno",2wC90WSKQd0BvdxJZ0mObr,El Komander,72,spotify:artist:2wC90WSKQd0BvdxJZ0mObr,"4J13m9IZh03PEhoxAxRhXO, 2Lxa3SFNEW0alfRvtdXOul, 1lQO7ePBTp5yOfVK9hicoJ, 4stSxe6AbpXw3x7nRDsYVX, 4bPiOPI4V99cepEftvBYak, 6cnl6Jz97730GUS8zEAK77, 4jogXSSvlyMkODGSZ2wc2P, 3CAhiUHkUYT1mFtVHM9SHA"
https://open.spotify.com/artist/7HkdQ0gt53LP4zmHsL0nap,5579987,"r&b, rap, uk contemporary r&b, urban contemporary",7HkdQ0gt53LP4zmHsL0nap,Ella Mai,68,spotify:artist:7HkdQ0gt53LP4zmHsL0nap,"3Y7RZ31TRPVadSFVy1o8os, 0cGUm45nv7Z6M6qdXYQGTX, 57LYzLEk2LcFghVwuWbcuS, 4tMm1dU6Gn04VAZ9ClHcIZ, 2cWZOOzeOm4WmBJRnD5R7I, 5ZS223C6JyBfXasXxrRqOk, 1vfezMIyCr4XUdYRaKIKi3, 0NIIxcxNHmOoyBx03SfTCD"
https://open.spotify.com/artist/5Y3MV9DZ0d87NnVm56qSY1,5223634,"trap argentino, trap latino, urbano latino",5Y3MV9DZ0d87NnVm56qSY1,Tiago PZK,79,spotify:artist:5Y3MV9DZ0d87NnVm56qSY1,"3Apb2lGmGJaBmr0TTBJvIZ, 1vqR17Iv8VFdzure1TAXEq, 0dUyjgCyjfj5eMx6bX2TWf, 4m6ubhNsdwF4psNf3R8kwR, 0AqlFI0tz2DsEoJlKSIiT9, 2UZIAOlrnyZmyzt1nuXr9y, 1DxLCyH42yaHKGK3cl5bvG, 2OhUNb01gLwygOizYvTm0e, 1bAftSH8umNcGZ0uyV7LMg, 7fT2Me47PQ8T7954PKrcwR, 2x7PC78TmgqpEIjaGAZ0Oz, 2qWK8K2Jfh67UqtwY8tCW6, 4kcQWQDK0u9AftVSpdrAgk, 01m2XZ7m7rAz6KY3scTdaV, 5YCc6xS5Gpj3EkaYGdjyNK"
https://open.spotify.com/artist/0rJ0xlAQI0wLRucDRoQQbO,3136961,"corrido, mexican hip hop, narco rap",0rJ0xlAQI0wLRucDRoQQbO,El Makabelico,71,spotify:artist:0rJ0xlAQI0wLRucDRoQQbO,"6eXHRfK9Ad3IpMpSAqvcDf, 2N2aJ1SXQxMkhHD8C6fhYD, 1oH2B8tcHn4Gpl2bmmyd4A, 5OGraDcSkO4oTWthkm77WL, 662f8mEv1eRLXE9DzBy4vV"
https://open.spotify.com/artist/0AqlFI0tz2DsEoJlKSIiT9,3359186,pop argentino,0AqlFI0tz2DsEoJlKSIiT9,Emilia,79,spotify:artist:0AqlFI0tz2DsEoJlKSIiT9,"1DxLCyH42yaHKGK3cl5bvG, 3Apb2lGmGJaBmr0TTBJvIZ, 2OhUNb01gLwygOizYvTm0e, 60XHOAhvEBiV6BGBOv8ClM, 5Y3MV9DZ0d87NnVm56qSY1, 7vXDAI8JwjW531ouMGbfcp, 0dUyjgCyjfj5eMx6bX2TWf, 4kcQWQDK0u9AftVSpdrAgk, 2UZIAOlrnyZmyzt1nuXr9y, 5TP8Ubo4jLKEi4Mw2O8fAk, 1vqR17Iv8VFdzure1TAXEq, 4m6ubhNsdwF4psNf3R8kwR, 1bAftSH8umNcGZ0uyV7LMg, 2qWK8K2Jfh67UqtwY8tCW6, 3WMlRpW5JWuDI95TcEWt3r"
https://open.spotify.com/artist/0iOVhN3tnSvgDbcg25JoJb,1716949,"jazz blues, soul, soul blues, torch song, vocal jazz",0iOVhN3tnSvgDbcg25JoJb,Etta James,68,spotify:artist:0iOVhN3tnSvgDbcg25JoJb,"60df5JBRRPcnSpsIMxxwQm, 6hnWRPzGGKiapVX1UCdEAC, 7nwUJBm0HE4ZxD3f5cy5ok, 1eYhYunlNJlDoQhtYBvPsi, 5V0MlUE1Bft0mbLlND7FJz, 3dkbV4qihUeMsqN4vBGg93, 7G1GBhoKtEPnP86X2PvEYO, 1ThoqLcyIYvZn7iWbj8fsj"
https://open.spotify.com/artist/3vQ0GE3mI0dAaxIMYe5g7z,23394654,"argentine hip hop, trap argentino, trap latino, urbano latino",3vQ0GE3mI0dAaxIMYe5g7z,Paulo Londra,77,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,"1vqR17Iv8VFdzure1TAXEq, 4m6ubhNsdwF4psNf3R8kwR, 1bAftSH8umNcGZ0uyV7LMg, 2x7PC78TmgqpEIjaGAZ0Oz, 5Y3MV9DZ0d87NnVm56qSY1, 5YCc6xS5Gpj3EkaYGdjyNK, 2UZIAOlrnyZmyzt1nuXr9y, 716NhGYqD1jl2wI1Qkgq36, 6w3SkAHYPsQ1bxV7VDlG5y, 4bw2Am3p9ji3mYsXNXtQcd, 3Apb2lGmGJaBmr0TTBJvIZ, 19HM5j0ULGSmEoRcrSe5x3, 77ziqFxp5gaInVrF2lj4ht, 6OBGbSaBUvQtk9wpQfDbOE, 0dUyjgCyjfj5eMx6bX2TWf, 5H1nN1SzW0qNeUEZvuXjAj, 4puAp107dCehraE47QXVQX, 2IMZYfNi21MGqxopj9fWx8, 07YUOmWljBTXwIseAUd9TW"
https://open.spotify.com/artist/3hjgA2bJfvsFAbHNM60dvG,90853,,3hjgA2bJfvsFAbHNM60dvG,Erika Henningsen,67,spotify:artist:3hjgA2bJfvsFAbHNM60dvG,"18p5uhOP0T6w7EwYy389ej, 5PYToRCsrnvikZg3yl2JMr, 3osxpNwDgRAPs3aZZNsdV8, 4zXroEby35IgWPERRcW4Ay"
https://open.spotify.com/artist/0SwO7SWeDHJijQ3XNS7xEE,3167127,"alternative rock, indie rock, indietronica, modern rock, rock",0SwO7SWeDHJijQ3XNS7xEE,MGMT,74,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,"67hb7towEyKvt5Z8Bx306c, 1xU878Z1QtBldR7ru9owdU, 7gP3bB2nilZXLfPHJhMdvc, 5BvJzeQpmsdsFp4HGUYUEx, 536BYVgOnRky0xjsPT96zl, 0XNa1vTidXlvJ2gHSsRi4A, 3kVUvbeRdcrqQ3oHk5hPdx, 0epOFNiUfyON9EYx7Tpr6V, 26T3LtbuGT1Fu9m0eRq5X3"
https://open.spotify.com/artist/4az97MtWmBQ5Db3GfDh9j9,3367098,"drill espanol, urbano espanol",4az97MtWmBQ5Db3GfDh9j9,Morad,79,spotify:artist:4az97MtWmBQ5Db3GfDh9j9,"22dFwJoRBV51ue5TGnC7Dt, 2CCgb0KApjfQDuTppovpf8, 0FwnPHExlRRxEZPLAi5tmG, 4bJh7sMPcVRiqe5jlnsWQV, 3lY9Fxceu60W1rbon7PkuF, 3LvwPiJQJ0da0GurKMToV0, 2O8vbr4RYPpk6MRA4fio7u"
https://open.spotify.com/artist/3Xd2WSaNywx5gn1pgRPFjF,365205,krushfunk,3Xd2WSaNywx5gn1pgRPFjF,Eternxlkz,74,spotify:artist:3Xd2WSaNywx5gn1pgRPFjF,"5IpS1TN1Crp8Ym4zjiIrtK, 3eTy7yvRHnpPKY4hNCfYYX, 3QMpCp3GHiHXgnX1LldXWe, 23P2mSsBpPkfR9fTrOc1a4, 1nccv1GNVkBdvsYi2FB5FB, 6QwlKB1hO357wh5oNuuInl, 3rt96VXGtEgD4uSOJ6B69H, 4nl0CCx6PpEOOr2Z2ThPdp, 6U0dJxYVB41L8WDZ02Nwuk, 6zFMFB1JvNHkHvCSudF4id, 65FHTCI8EmW94W0TdWb8ja, 3yn6fs9MkW1i4V3S2G8Dxs, 6nTTVtUnmZWlPju0qzX7Or, 4DWPOsGWbW7sBHb1UuBvWs"
https://open.spotify.com/artist/7nDsS0l5ZAzMedVRKPP8F1,1628525,"dance pop, pop dance, talent show, uk pop",7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,73,spotify:artist:7nDsS0l5ZAzMedVRKPP8F1,"66TrUkUZ3RM29dqeDQRgyA, 4EPJlUEBy49EX1wuFOvtjK, 6DgP9otnZw5z6daOntINxp, 56Qz2XwGj7FxnNKrfkWjnb, 4ScCswdRlyA23odg9thgIO, 2fsk4VlJdNF6G8cCMDrrzB, 4Q6nIcaBED8qUel8bBx6Cr, 7uMh23xWiuR7zsNkuNcm2G, 0u6GtibW46tFX7koQ6uNJZ, 1IueXOQyABrMOprrzwQJWN, 5Wg2b4Mp42gicxEeDNawf7, 5344K3N7rx7kw1HjO8psuq"
https://open.spotify.com/artist/0NKDgy9j66h3DLnN8qu1bB,2065592,"dance rock, new romantic, new wave, new wave pop, soft rock, sophisti-pop, synthpop",0NKDgy9j66h3DLnN8qu1bB,Eurythmics,70,spotify:artist:0NKDgy9j66h3DLnN8qu1bB,"5MspMQqdVbdwP6ax3GXqum, 2ycnb8Er79LoH2AsR5ldjh, 6aq8T2RcspxVOGgMrTzjWc, 7gcCQIlkkfbul5Mt0jBQkg, 2jzc5TC5TVFLXQlBNiIUzE"
https://open.spotify.com/artist/4TK1gDgb7QKoPFlzRrBRgR,4277761,"argentine rock, latin alternative, latin pop, latin rock, mexican pop, rock en espanol, ska argentino",4TK1gDgb7QKoPFlzRrBRgR,Los Enanitos Verdes,73,spotify:artist:4TK1gDgb7QKoPFlzRrBRgR,"60uh2KYYSCqAgJNxcU4DA0, 5oYHL2SijkMY52gKIhYJNb, 1GImnM7WYVp95431ypofy9, 09xj0S68Y1OU1vHMCZAIvz, 2FS22haX3FYbyOsUAkuYqZ, 3qAPxVwIQRBuz5ImPUxpZT, 3HrbmsYpKjWH1lzhad7alj, 4OiCK9NnTWhakDIG57uBUA, 7An4yvF7hDYDolN4m5zKBp, 4uqzzJg3ww5eH7IgGV7DMT"
https://open.spotify.com/artist/5T0MSzX9RC5NA6gAI6irSn,302244,"neo soul, r&b",5T0MSzX9RC5NA6gAI6irSn,Estelle,66,spotify:artist:5T0MSzX9RC5NA6gAI6irSn,"6ueGR6SWhUJfvEhqkvMsVs, 4rF7c8zpCKzuSXohs2HIpA, 5nLYd9ST4Cnwy6NHaCxbj8, 1G9G7WwrXka3Z1r7aIDjI7, 0QJIPDAEDILuo8AIq3pMuU, 2Mu5NfyYm8n5iTomuKAEHl, 2wIVse2owClT7go1WT98tk, 2WKdxPFRD7IqZvlIAvhMgY"
https://open.spotify.com/artist/5L6QAKAkdJIPLsNbItZ2KF,1202379,"banda, duranguense, grupera, musica mexicana, norteno",5L6QAKAkdJIPLsNbItZ2KF,El Trono de Mexico,68,spotify:artist:5L6QAKAkdJIPLsNbItZ2KF,
https://open.spotify.com/artist/4d3yvTptO48nOYTPBcPFZC,1416428,"contemporary r&b, dance pop, hip pop, philly rap, r&b, urban contemporary",4d3yvTptO48nOYTPBcPFZC,Eve,67,spotify:artist:4d3yvTptO48nOYTPBcPFZC,2wIVse2owClT7go1WT98tk
https://open.spotify.com/artist/2vf4pRsEY6LpL5tKmqWb64,447165,uk dance,2vf4pRsEY6LpL5tKmqWb64,Elderbrook,69,spotify:artist:2vf4pRsEY6LpL5tKmqWb64,"3VVLqeEqQQqTgT8YhfY9Z6, 240wlM8vDrf6S4zCyzGj2W, 5EmEZjq8eHEC6qFnT63Lza, 5tDjiBYUsTqzd0RkTZxK7u, 5Pb27ujIyYb33zBqVysBkj"
https://open.spotify.com/artist/47mIJdHORyRerp4os813jD,1877312,"speedrun, video game music",47mIJdHORyRerp4os813jD,League of Legends,76,spotify:artist:47mIJdHORyRerp4os813jD,"57nPqD7z62gDdq37US9XJR, 3wrFoI9EVjWg6m8xXeWr5t, 38wxcfNEqMwuPniHvplin5, 3OKg7YbOIatODzkRIbLJR4, 2q3GG88dVwuQPF4FmySr9I, 3z97WMRi731dCvKklIf2X6"
https://open.spotify.com/artist/04mzq9GH08zOBRdV2gzmXm,576157,corrido,04mzq9GH08zOBRdV2gzmXm,El Padrinito Toys,69,spotify:artist:04mzq9GH08zOBRdV2gzmXm,"5YqI7p8zYsOpKJtjxYdOce, 0V10XqRWsn8EGBwzCVAE7V, 5mbxtnt9L2GGY2ebz6Xdew, 6pV5zH2LzjOUHaAvENdMMa, 4qDRNT8ldCfCjSp9lBzYC5, 1XtR9vPQD6cjmHlR5PuHPu, 5eumcnUkdmGvkvcsx1WFNG, 6twEaJ9RPRYiCmWapjG8xh, 0ocHleb3SllGNQQcDH35Xz"
https://open.spotify.com/artist/1buzCmyYZE4kcdLRudsb8V,137504,nashville indie,1buzCmyYZE4kcdLRudsb8V,Mikky Ekko,66,spotify:artist:1buzCmyYZE4kcdLRudsb8V,"6QrQ7OrISRYIfS5mtacaw2, 5cIc3SBFuBLVxJz58W2tU9"
https://open.spotify.com/artist/3441uYrkzgTWwjXLd13R0U,1159250,"corrido, musica mexicana, norteno",3441uYrkzgTWwjXLd13R0U,Enigma Norteño,67,spotify:artist:3441uYrkzgTWwjXLd13R0U,"0V10XqRWsn8EGBwzCVAE7V, 4A4qYy2jK9DDN1OHV0nLkH, 0ocHleb3SllGNQQcDH35Xz, 5FAAR1LqXQp0HbgVfQ8ZWE, 5mbxtnt9L2GGY2ebz6Xdew, 2TSslwx9J30KElgEr68sdv, 3p8PwzenE7ktd4BVFuQzMD"
https://open.spotify.com/artist/7hDt3OE2ubsKzO9rMYPXox,72214,,7hDt3OE2ubsKzO9rMYPXox,emmanuellcortess_,66,spotify:artist:7hDt3OE2ubsKzO9rMYPXox,"0T8Ix53aIN4F7aEKj4EnKy, 19NGyg3ucHFhAP3mwPsggJ, 6PH3FLQAxtqYy46Zv08bpV"
https://open.spotify.com/artist/3cjEqqelV9zb4BYE3qDQ4O,9446498,"k-pop, k-pop boy group",3cjEqqelV9zb4BYE3qDQ4O,EXO,68,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,"2CQZr2RPZmrcvDnaod1ldC, 7f4ignuCJhLXfZ9giKT7rH"
https://open.spotify.com/artist/0zO8yNnw5GQgutcIyXfGBY,101308,r&b en espanol,0zO8yNnw5GQgutcIyXfGBY,ELENA ROSE,70,spotify:artist:0zO8yNnw5GQgutcIyXfGBY,"7uQ1D2NNHs5cUL3CLKRbia, 2AbQwU2cuEGfD465wCXlg2, 3SCOuAxngTC1yGjKMcIPEd"
https://open.spotify.com/artist/5Wg6XnPTp0xXxFCjywwR9I,2103865,"salsa, salsa puertorriquena, tropical",5Wg6XnPTp0xXxFCjywwR9I,Eddie Santiago,69,spotify:artist:5Wg6XnPTp0xXxFCjywwR9I,"4dLvccxeQIM5u80Ri0u9OV, 3HyrDGPLI0c9Rd8luuO0zw, 7wOZy3KdFVVINgNFFxkxwO, 70nxnxEqDQIEWneRjg2Q4O, 27vNK840zYq6IfDijHPsv1, 1zng9JZpblpk48IPceRWs8"
https://open.spotify.com/artist/66TrUkUZ3RM29dqeDQRgyA,857940,"dance pop, talent show, uk dance, uk pop",66TrUkUZ3RM29dqeDQRgyA,Ella Eyre,68,spotify:artist:66TrUkUZ3RM29dqeDQRgyA,"1TrfxjXu8quyDw05p2bacX, 7nDsS0l5ZAzMedVRKPP8F1, 7uMh23xWiuR7zsNkuNcm2G, 4EPJlUEBy49EX1wuFOvtjK, 4ScCswdRlyA23odg9thgIO, 1IueXOQyABrMOprrzwQJWN, 4WN5naL3ofxrVBgFpguzKo, 4Q6nIcaBED8qUel8bBx6Cr"
https://open.spotify.com/artist/58oPVy7oihAEXE0Ott6JOf,2356463,"anime, anime rock",58oPVy7oihAEXE0Ott6JOf,Eve,67,spotify:artist:58oPVy7oihAEXE0Ott6JOf,"7mvhRvEAHiCTQHUnH7fgnv, 4UK2Lzi6fBfUi9rpDt6cik"
https://open.spotify.com/artist/7sQ3Q6yYyg0SdpEezJN8UT,1588796,"banda, musica mexicana",7sQ3Q6yYyg0SdpEezJN8UT,El Coyote Y Su Banda Tierra Santa,65,spotify:artist:7sQ3Q6yYyg0SdpEezJN8UT,"5YNi3BopLa4XtYRtzML80L, 59Ih0XIAzMXq7Yf9ny3u5t, 36jRzJQUvAeKRukEMtm44w, 5dmU7FrmtbQaSzIvGsE4Jp"
https://open.spotify.com/artist/4Rh80sXmcG4xDP1r6dTNiQ,21920,"corrido, corridos tumbados, sierreno",4Rh80sXmcG4xDP1r6dTNiQ,Estevan Plazola,66,spotify:artist:4Rh80sXmcG4xDP1r6dTNiQ,
https://open.spotify.com/artist/73Np75Wv2tju61Eo9Zw4IR,486137,"hollywood, movie tunes, show tunes",73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,69,spotify:artist:73Np75Wv2tju61Eo9Zw4IR,"2kHxkdiKCSnHMkhIgFBZaI, 5mnS9jJdKQQcRSqFu5YPVe"
https://open.spotify.com/artist/4LFOoXhMhnq9U8VsZkSwxl,3882725,"banda, musica mexicana, norteno, sad sierreno",4LFOoXhMhnq9U8VsZkSwxl,Edwin Luna y La Trakalosa de Monterrey,67,spotify:artist:4LFOoXhMhnq9U8VsZkSwxl,"4bPiOPI4V99cepEftvBYak, 49EE6lVLgU8sp7dFgPshgM, 6AcOTCYBMvjKYy4zms0kaC, 1lQO7ePBTp5yOfVK9hicoJ, 6cnl6Jz97730GUS8zEAK77"
https://open.spotify.com/artist/3VVLqeEqQQqTgT8YhfY9Z6,232232,"chill house, vapor soul",3VVLqeEqQQqTgT8YhfY9Z6,Emmit Fenn,65,spotify:artist:3VVLqeEqQQqTgT8YhfY9Z6,"2vf4pRsEY6LpL5tKmqWb64, 03y4yOxhLk6MDJ1bV424uO, 4NhRml5ZOfNaYJAHUE0XwT"
https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,26631759,"chicago rap, hip hop, rap",5K4W6rqBFWDnAN6FQUkS6x,Kanye West,92,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,"13ubrt8QOOCPljQ2FL1Kca, 3nFkdlSjzX9mRTtwJOzDYB, 2YZyLoL8N0Wb9xBt1NhZWg, 699OTQXzgjhIYAHMy9RyPD, 4V8LLVI7PbaPR0K2TGSxFF, 0fA0VVWsXO9YnASrzqfmYu, 0iEtIxbK0KxaSlF7G42ZOp, 7c0XG5cIJTrrAgEC3ULPiq, 4xPQFgDA5M2xa0ZGo5iIsv, 5SXuuuRpukkTvsLuUknva1, 1URnnhqYAYcrqrcwql10ft, 1RyvyyTE3xzB2ZywiAwp0i, 2h93pZq0e7k5yf4dywlkpM, 6l3HvQ5sa6mXTsMTB19rO5, 0Y5tJX1MQlPlqiwlOH1tJY, 4O15NlyKLIASxsJ0PrXPfz, 73sIBHcqh3Z3NyqHKZ7FOL, 4Gso3d4CscCijv0lmajZWs, 4LLpKhyESsyAXpc4laK94U, 2pAWfrd7WFF3XhVt9GooDL"
https://open.spotify.com/artist/01rgao9OzfBm2BOHWJpi1Y,3588530,"banda, musica mexicana, norteno, ranchera",01rgao9OzfBm2BOHWJpi1Y,Espinoza Paz,66,spotify:artist:01rgao9OzfBm2BOHWJpi1Y,"59Ih0XIAzMXq7Yf9ny3u5t, 1lQO7ePBTp5yOfVK9hicoJ, 5YNi3BopLa4XtYRtzML80L, 6AcOTCYBMvjKYy4zms0kaC, 5dmU7FrmtbQaSzIvGsE4Jp, 4LFOoXhMhnq9U8VsZkSwxl, 4bPiOPI4V99cepEftvBYak, 3CAhiUHkUYT1mFtVHM9SHA, 03Yb3iBy9GCifXiATEFcit"
https://open.spotify.com/artist/3JSSjGYcIkgsrz7892CelT,3337865,"chihuahua indie, indie triste, mexican indie",3JSSjGYcIkgsrz7892CelT,Ed Maverick,69,spotify:artist:3JSSjGYcIkgsrz7892CelT,"6OBGbSaBUvQtk9wpQfDbOE, 1LMyTeRhjaitILs98h3MaF, 4ClsVDy2g7RKSSlvq8cF6d, 0XK6kT7xcZAlcYrNjOgzJe, 0zgFL90nGTrH2iOMD8Vysy, 6IdtcAwaNVAggwd6sCKgTI, 1b7AEdUSudOQoZF5ebUxCL, 2aqFBHOpM9uIgBpUsdq09x, 1cUpGtXcSQsovNYEZOQgOG, 6XTGKOV9jceQ6f67lnhpbF"
https://open.spotify.com/artist/6BV37tKh6pY97mnNdTCzly,863673,"reggaeton mexicano, urbano mexicano",6BV37tKh6pY97mnNdTCzly,El Malilla,72,spotify:artist:6BV37tKh6pY97mnNdTCzly,"3S9Hg7sRKhmtWunFZ2yAYP, 7wgrXbrp9RJQMri26GZgyH, 1yX62RHdYysNcIrO33WQxJ, 4yjm4SvYqC5FFuLbB6TyHr, 2Atk4SWx7daQtItQBa735M"
https://open.spotify.com/artist/6XwwFnewNgWp81MYMK8zLq,271402,"romanian house, romanian pop",6XwwFnewNgWp81MYMK8zLq,Edward Maya,67,spotify:artist:6XwwFnewNgWp81MYMK8zLq,"34dZRjYum6vVBGslgYaBtB, 2w9zwq3AktTeYYMuhMjju8"
https://open.spotify.com/artist/2DmYtFBKcxb3ajwWWgA576,2923389,"latin pop, mexican pop, ranchera",2DmYtFBKcxb3ajwWWgA576,Emmanuel,69,spotify:artist:2DmYtFBKcxb3ajwWWgA576,"3zhijRRIZX2B6G2T7vJl9p, 7mWCSSOYqm4E9mB7V4ot6S, 2UFqwY8A3PLcx8pAkg9g5P, 2Cy7KBSkqu7otJfuMTWT7Y, 6qhOH2mrlqUDod9sWA5kR2"
https://open.spotify.com/artist/2OHKEe204spO7G7NcbeO2o,4371454,"reggaeton, urbano latino",2OHKEe204spO7G7NcbeO2o,Ñejo,69,spotify:artist:2OHKEe204spO7G7NcbeO2o,"1ykothWH0xl8drRyJWuw7I, 0GgyFUpOyzWDRDqx8FCTDN, 77GVmrLGuxNEvj2ibvT62v, 00me4Ke1LsvMxt5kydlMyU, 3SUT1jjM5hzZj9TLfLZGIP, 3EiLUeyEcA6fbRPSHkG5kb, 4IMAo2UQchVFyPH24PAjUs, 1pgDilWYDWLoOgGjf1iHNu, 6XFITTl7cFTdopDY3lUdlY, 4SzD0wClEg9NKVJZbCRFqS, 12vb80Km0Ew53ABfJOepVz"
https://open.spotify.com/artist/1nIUhcKHnK6iyumRyoV68C,1186061,"classic soundtrack, italian soundtrack, orchestral soundtrack, vintage italian soundtrack",1nIUhcKHnK6iyumRyoV68C,Ennio Morricone,65,spotify:artist:1nIUhcKHnK6iyumRyoV68C,"3dRfiJ2650SZu6GbydcHNb, 0YC192cP3KPCRWx8zr8MfZ, 0OcclcP5o8VKH2TRqSY2A7"
https://open.spotify.com/artist/2QWIScpFDNxmS6ZEMIUvgm,2455527,"cantautora mexicana, latin alternative, latin pop, latin rock, rock en espanol",2QWIScpFDNxmS6ZEMIUvgm,Julieta Venegas,75,spotify:artist:2QWIScpFDNxmS6ZEMIUvgm,"3oNy8cjBtJzLC07I70sklp, 1hcdI2N1023RvSwLzTtdsp, 2eEmsgWmUFMbtU7agJpnjY, 0XK6kT7xcZAlcYrNjOgzJe, 09xj0S68Y1OU1vHMCZAIvz, 4ClsVDy2g7RKSSlvq8cF6d, 4boI7bJtmB1L3b1cuL75Zr, 7FZj349hdLfD6qzXkJLuAh, 4U7lXyKdSf1JbM1aXvsodC, 0UWZUmn7sybxMCqrw9tGa7, 4TK1gDgb7QKoPFlzRrBRgR"
https://open.spotify.com/artist/4SzD0wClEg9NKVJZbCRFqS,2032881,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino",4SzD0wClEg9NKVJZbCRFqS,Ele A El Dominio,67,spotify:artist:4SzD0wClEg9NKVJZbCRFqS,"128ftF9X7Kd7Di2fq3wYVs, 6P6GTRTigHBp8ZesNtpCKH, 2LmcxBak1alK1bf7d1beTr, 4z19QMyPVRwbd4Fs2LisBa, 1pf0MPKfKdvS8J779mS1Ay, 5bWUlnPx9OYKsLiUJrhCA1, 3Wb38LDP3N4tkobValgE9D, 2pQAUIesBqfT87PaM1ijtk, 1TtXnWcUs0FCkaZDPGYHdf, 1jSjfSgDjedJdi5MoyRu78, 12vb80Km0Ew53ABfJOepVz, 1fux65HMCBvfJHqlBc4Nno, 2OHKEe204spO7G7NcbeO2o"
https://open.spotify.com/artist/3Ker27Wbb9OcUHGs54JIAz,894493,"bolero, bolero mexicano, ranchera",3Ker27Wbb9OcUHGs54JIAz,Los Panchos,65,spotify:artist:3Ker27Wbb9OcUHGs54JIAz,
https://open.spotify.com/artist/63MQldklfxkjYDoUE4Tppz,2404577,"french shoegaze, french synthpop, indietronica, metropopolis, neo-synthpop",63MQldklfxkjYDoUE4Tppz,M83,71,spotify:artist:63MQldklfxkjYDoUE4Tppz,"3iOvXCl6edW5Um0fXEBRXy, 0SwO7SWeDHJijQ3XNS7xEE, 1xU878Z1QtBldR7ru9owdU, 67hb7towEyKvt5Z8Bx306c, 4W48hZAnAHVOC2c8WH8pcq, 536BYVgOnRky0xjsPT96zl, 7gP3bB2nilZXLfPHJhMdvc, 4LEiUm1SRbFMgfqnQTwUbQ, 3XHO7cRUPCLOr6jwp8vsx5, 56ZTgzPBDge0OvCGgMO3OY"
